Time,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ
2023-02-28T01:10:40.178,0.0,C6:0D:F0:B1:3A:9F,0.994,-0.002,-0.074,0.244,0.244,0.000,-175.534,-85.715,-49.620,1.0,D8:7B:AD:C1:D5:81,0.995,0.108,-0.033,0.427,0.427,-0.427,105.480,-83.628,-10.756,2.0,E7:C9:DF:95:3F:6D,0.961,0.262,-0.001,-0.732,-0.732,0.000,89.077,-74.965,-5.186
2023-02-28T01:10:40.247,0.0,C6:0D:F0:B1:3A:9F,0.992,-0.006,-0.068,-0.366,-0.366,0.000,-175.507,-85.814,-49.647,1.0,D8:7B:AD:C1:D5:81,0.995,0.108,-0.033,0.427,0.427,-0.427,105.480,-83.628,-10.756,2.0,E7:C9:DF:95:3F:6D,0.965,0.263,0.005,0.122,0.122,0.061,89.286,-74.949,-5.301
2023-02-28T01:10:40.360,0.0,C6:0D:F0:B1:3A:9F,0.993,-0.005,-0.069,-0.183,-0.183,0.000,-175.534,-85.880,-49.647,1.0,D8:7B:AD:C1:D5:81,0.994,0.111,-0.021,-0.366,-0.366,-0.244,105.430,-83.589,-10.860,2.0,E7:C9:DF:95:3F:6D,0.962,0.263,0.005,-0.305,-0.305,0.000,89.330,-74.943,-5.175
2023-02-28T01:10:40.448,0.0,C6:0D:F0:B1:3A:9F,0.992,-0.004,-0.069,0.122,0.122,0.000,-175.512,-85.919,-49.653,1.0,D8:7B:AD:C1:D5:81,0.997,0.104,-0.026,0.122,0.122,-0.183,105.271,-83.584,-10.865,2.0,E7:C9:DF:95:3F:6D,0.962,0.271,0.002,-0.061,-0.061,0.671,89.138,-74.938,-4.905
2023-02-28T01:10:40.558,0.0,C6:0D:F0:B1:3A:9F,0.994,-0.004,-0.069,0.000,0.000,0.000,-175.430,-85.963,-49.708,1.0,D8:7B:AD:C1:D5:81,0.996,0.102,-0.026,0.671,0.671,-0.122,105.123,-83.589,-10.816,2.0,E7:C9:DF:95:3F:6D,0.964,0.262,0.011,2.136,2.136,1.038,88.517,-74.998,-3.598
2023-02-28T01:10:40.653,0.0,C6:0D:F0:B1:3A:9F,0.994,-0.005,-0.063,-0.488,-0.488,-0.244,-175.562,-86.226,-49.625,1.0,D8:7B:AD:C1:D5:81,0.991,0.109,-0.026,0.244,0.244,-0.244,105.068,-83.584,-10.816,2.0,E7:C9:DF:95:3F:6D,0.964,0.262,0.011,2.136,2.136,1.038,88.517,-74.998,-3.598
2023-02-28T01:10:40.763,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.004,-0.055,0.122,0.122,-0.854,-175.869,-86.655,-49.307,1.0,D8:7B:AD:C1:D5:81,0.992,0.105,-0.035,-0.061,-0.061,-0.549,105.331,-83.535,-11.195,2.0,E7:C9:DF:95:3F:6D,0.965,0.255,0.033,-1.526,-1.526,5.249,86.682,-75.487,-1.401
2023-02-28T01:10:40.876,0.0,C6:0D:F0:B1:3A:9F,0.995,0.001,-0.049,0.122,0.122,0.122,-176.528,-86.830,-48.686,1.0,D8:7B:AD:C1:D5:81,0.993,0.116,-0.029,2.014,2.014,-1.160,107.386,-83.331,-13.244,2.0,E7:C9:DF:95:3F:6D,0.965,0.255,0.033,-1.526,-1.526,5.249,86.682,-75.487,-1.401
2023-02-28T01:10:40.965,0.0,C6:0D:F0:B1:3A:9F,0.993,-0.001,-0.049,1.282,1.282,0.000,-176.067,-86.770,-49.109,1.0,D8:7B:AD:C1:D5:81,0.993,0.116,-0.029,2.014,2.014,-1.160,107.386,-83.331,-13.244,2.0,E7:C9:DF:95:3F:6D,0.972,0.219,0.034,8.728,8.728,9.277,82.716,-77.003,3.713
2023-02-28T01:10:41.056,0.0,C6:0D:F0:B1:3A:9F,0.995,-0.002,-0.058,1.648,1.648,0.427,-176.133,-86.638,-48.950,1.0,D8:7B:AD:C1:D5:81,0.989,0.121,-0.063,6.104,6.104,-2.197,113.049,-82.842,-18.364,2.0,E7:C9:DF:95:3F:6D,0.972,0.219,0.034,8.728,8.728,9.277,82.716,-77.003,3.713
2023-02-28T01:10:41.169,0.0,C6:0D:F0:B1:3A:9F,0.998,-0.010,-0.053,1.526,1.526,1.648,-174.650,-86.325,-50.372,1.0,D8:7B:AD:C1:D5:81,0.989,0.121,-0.063,6.104,6.104,-2.197,113.049,-82.842,-18.364,2.0,E7:C9:DF:95:3F:6D,0.989,0.179,0.040,21.606,21.606,10.864,75.850,-78.849,14.095
2023-02-28T01:10:41.260,0.0,C6:0D:F0:B1:3A:9F,0.997,-0.009,-0.084,0.244,0.244,1.282,-173.716,-85.353,-51.378,1.0,D8:7B:AD:C1:D5:81,0.988,0.120,-0.082,8.057,8.057,-1.892,119.954,-81.920,-24.093,2.0,E7:C9:DF:95:3F:6D,0.989,0.179,0.040,21.606,21.606,10.864,75.850,-78.849,14.095
2023-02-28T01:10:41.370,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.025,-0.085,6.409,6.409,-0.549,-173.633,-84.688,-51.048,1.0,D8:7B:AD:C1:D5:81,0.988,0.120,-0.082,8.057,8.057,-1.892,119.954,-81.920,-24.093,2.0,E7:C9:DF:95:3F:6D,0.984,0.155,0.053,24.048,24.048,7.019,68.242,-79.898,26.570
2023-02-28T01:10:41.437,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.008,-0.107,4.639,4.639,-1.343,-174.661,-84.128,-49.466,1.0,D8:7B:AD:C1:D5:81,0.995,0.115,-0.064,9.705,9.705,-1.099,122.833,-81.623,-25.845,2.0,E7:C9:DF:95:3F:6D,0.984,0.155,0.053,24.048,24.048,7.019,68.242,-79.898,26.570
2023-02-28T01:10:41.573,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.002,-0.119,4.211,4.211,-1.282,-175.803,-83.589,-47.829,1.0,D8:7B:AD:C1:D5:81,0.989,0.116,-0.096,8.301,8.301,-1.160,124.783,-81.420,-26.735,2.0,E7:C9:DF:95:3F:6D,0.991,0.142,0.091,14.160,14.160,3.235,59.870,-80.079,38.776
2023-02-28T01:10:41.640,0.0,C6:0D:F0:B1:3A:9F,0.984,-0.005,-0.130,0.549,0.549,-1.038,-176.902,-83.188,-46.511,1.0,D8:7B:AD:C1:D5:81,0.988,0.130,-0.112,4.211,4.211,-0.305,126.332,-81.255,-27.252,2.0,E7:C9:DF:95:3F:6D,0.991,0.142,0.091,14.160,14.160,3.235,59.870,-80.079,38.776
2023-02-28T01:10:41.775,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.005,-0.126,-0.549,-0.549,-0.366,-177.512,-83.095,-45.901,1.0,D8:7B:AD:C1:D5:81,0.983,0.134,-0.128,0.061,0.061,-0.671,127.161,-81.101,-27.581,2.0,E7:C9:DF:95:3F:6D,0.991,0.140,0.100,-0.610,-0.610,1.465,53.597,-79.953,45.439
2023-02-28T01:10:41.868,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.001,-0.125,-1.038,-1.038,0.427,-177.550,-83.216,-45.917,1.0,D8:7B:AD:C1:D5:81,0.988,0.141,-0.110,-2.258,-2.258,-0.244,127.782,-80.799,-27.867,2.0,E7:C9:DF:95:3F:6D,0.991,0.140,0.100,-0.610,-0.610,1.465,53.597,-79.953,45.439
2023-02-28T01:10:41.979,0.0,C6:0D:F0:B1:3A:9F,0.986,-0.008,-0.115,-2.869,-2.869,1.221,-176.830,-83.524,-46.791,1.0,D8:7B:AD:C1:D5:81,0.988,0.141,-0.110,-2.258,-2.258,-0.244,127.782,-80.799,-27.867,2.0,E7:C9:DF:95:3F:6D,0.961,0.118,0.112,-7.690,-7.690,-1.099,51.641,-79.788,45.884
2023-02-28T01:10:42.045,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.008,-0.106,-1.038,-1.038,0.305,-176.303,-83.815,-47.499,1.0,D8:7B:AD:C1:D5:81,0.995,0.110,-0.094,-4.456,-4.456,0.061,127.656,-80.733,-27.828,2.0,E7:C9:DF:95:3F:6D,0.961,0.118,0.112,-7.690,-7.690,-1.099,51.641,-79.788,45.884
2023-02-28T01:10:42.201,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.001,-0.107,-1.770,-1.770,0.916,-175.836,-84.007,-48.060,1.0,D8:7B:AD:C1:D5:81,0.982,0.153,-0.092,-9.155,-9.155,2.258,126.326,-80.975,-26.790,2.0,E7:C9:DF:95:3F:6D,0.990,0.197,0.152,-14.648,-14.648,-0.732,52.767,-79.623,42.561
2023-02-28T01:10:42.248,0.0,C6:0D:F0:B1:3A:9F,0.987,-0.017,-0.099,-1.404,-1.404,1.770,-174.397,-84.194,-49.790,1.0,D8:7B:AD:C1:D5:81,0.982,0.153,-0.092,-9.155,-9.155,2.258,126.326,-80.975,-26.790,2.0,E7:C9:DF:95:3F:6D,0.990,0.197,0.152,-14.648,-14.648,-0.732,52.767,-79.623,42.561
2023-02-28T01:10:42.382,0.0,C6:0D:F0:B1:3A:9F,0.992,-0.011,-0.103,0.488,0.488,1.526,-172.842,-84.282,-51.306,1.0,D8:7B:AD:C1:D5:81,0.989,0.110,-0.081,-1.160,-1.160,1.465,126.238,-81.140,-27.136,2.0,E7:C9:DF:95:3F:6D,0.987,0.147,0.111,-10.193,-10.193,-2.502,52.141,-79.596,40.155
2023-02-28T01:10:42.473,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.017,-0.096,-0.793,-0.793,1.770,-170.903,-84.463,-53.284,1.0,D8:7B:AD:C1:D5:81,0.988,0.127,-0.110,-1.221,-1.221,1.526,126.266,-81.315,-27.180,2.0,E7:C9:DF:95:3F:6D,0.987,0.147,0.111,-10.193,-10.193,-2.502,52.141,-79.596,40.155
2023-02-28T01:10:42.585,0.0,C6:0D:F0:B1:3A:9F,0.995,-0.017,-0.089,0.061,0.061,0.732,-169.382,-84.639,-54.860,1.0,D8:7B:AD:C1:D5:81,0.990,0.099,-0.084,-1.648,-1.648,0.977,126.414,-81.442,-27.455,2.0,E7:C9:DF:95:3F:6D,0.994,0.127,0.114,-2.930,-2.930,-2.014,54.833,-79.673,36.200
2023-02-28T01:10:42.652,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.021,-0.084,0.427,0.427,0.488,-168.437,-84.765,-55.849,1.0,D8:7B:AD:C1:D5:81,0.988,0.118,-0.087,-1.099,-1.099,0.732,126.167,-81.601,-27.367,2.0,E7:C9:DF:95:3F:6D,0.994,0.127,0.114,-2.930,-2.930,-2.014,54.833,-79.673,36.200
2023-02-28T01:10:42.789,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.021,-0.083,1.038,1.038,-0.183,-168.019,-84.809,-56.234,1.0,D8:7B:AD:C1:D5:81,0.991,0.104,-0.077,1.587,1.587,-0.366,126.074,-81.656,-27.328,2.0,E7:C9:DF:95:3F:6D,0.992,0.145,0.115,4.395,4.395,0.305,56.931,-79.849,34.448
2023-02-28T01:10:42.856,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.021,-0.086,1.282,1.282,-0.732,-168.552,-84.710,-55.657,1.0,D8:7B:AD:C1:D5:81,0.993,0.111,-0.072,1.892,1.892,-0.488,126.211,-81.645,-27.318,2.0,E7:C9:DF:95:3F:6D,0.992,0.145,0.115,4.395,4.395,0.305,56.931,-79.849,34.448
2023-02-28T01:10:42.990,0.0,C6:0D:F0:B1:3A:9F,0.992,-0.016,-0.098,1.709,1.709,-0.732,-169.651,-84.490,-54.426,1.0,D8:7B:AD:C1:D5:81,0.986,0.125,-0.100,3.174,3.174,-0.549,126.716,-81.568,-27.307,2.0,E7:C9:DF:95:3F:6D,0.981,0.133,0.104,5.432,5.432,1.831,55.234,-79.937,37.507
2023-02-28T01:10:43.082,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.015,-0.097,1.770,1.770,-0.244,-170.200,-84.320,-53.756,1.0,D8:7B:AD:C1:D5:81,0.993,0.115,-0.088,3.235,3.235,-0.366,127.167,-81.497,-27.367,2.0,E7:C9:DF:95:3F:6D,0.981,0.133,0.104,5.432,5.432,1.831,55.234,-79.937,37.507
2023-02-28T01:10:43.173,0.0,C6:0D:F0:B1:3A:9F,0.988,-0.014,-0.104,1.099,1.099,-0.305,-170.678,-84.155,-53.185,1.0,D8:7B:AD:C1:D5:81,0.993,0.115,-0.088,3.235,3.235,-0.366,127.167,-81.497,-27.367,2.0,E7:C9:DF:95:3F:6D,0.983,0.146,0.100,5.432,5.432,0.305,54.575,-79.969,38.677
2023-02-28T01:10:43.260,0.0,C6:0D:F0:B1:3A:9F,0.989,-0.015,-0.105,0.732,0.732,0.244,-170.733,-84.073,-53.053,1.0,D8:7B:AD:C1:D5:81,0.988,0.123,-0.103,1.770,1.770,0.000,127.397,-81.486,-27.312,2.0,E7:C9:DF:95:3F:6D,0.987,0.141,0.106,3.662,3.662,0.183,54.470,-79.926,39.254
2023-02-28T01:10:43.373,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.016,-0.102,0.122,0.122,0.366,-170.381,-84.089,-53.394,1.0,D8:7B:AD:C1:D5:81,0.988,0.121,-0.101,1.404,1.404,0.000,127.678,-81.464,-27.318,2.0,E7:C9:DF:95:3F:6D,0.979,0.142,0.105,3.357,3.357,0.244,53.849,-79.854,40.243
2023-02-28T01:10:43.463,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.016,-0.101,-0.244,-0.244,0.427,-169.920,-84.155,-53.877,1.0,D8:7B:AD:C1:D5:81,0.989,0.118,-0.098,0.122,0.122,0.122,127.771,-81.453,-27.268,2.0,E7:C9:DF:95:3F:6D,0.983,0.144,0.108,0.305,0.305,-0.427,53.602,-79.788,40.638
2023-02-28T01:10:43.578,0.0,C6:0D:F0:B1:3A:9F,0.991,-0.018,-0.099,-0.244,-0.244,0.183,-169.525,-84.243,-54.311,1.0,D8:7B:AD:C1:D5:81,0.989,0.115,-0.091,-0.366,-0.366,0.061,127.722,-81.458,-27.136,2.0,E7:C9:DF:95:3F:6D,0.982,0.139,0.107,-0.427,-0.427,-0.549,53.624,-79.750,40.573
2023-02-28T01:10:43.665,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.020,-0.099,-0.488,-0.488,0.244,-169.162,-84.348,-54.739,1.0,D8:7B:AD:C1:D5:81,0.989,0.117,-0.092,-0.916,-0.916,0.061,127.562,-81.491,-26.971,2.0,E7:C9:DF:95:3F:6D,0.985,0.140,0.115,-1.892,-1.892,-0.671,53.564,-79.722,40.424
2023-02-28T01:10:43.780,0.0,C6:0D:F0:B1:3A:9F,0.992,-0.021,-0.092,-0.061,-0.061,0.061,-168.805,-84.463,-55.151,1.0,D8:7B:AD:C1:D5:81,0.988,0.115,-0.091,-1.099,-1.099,0.000,127.337,-81.508,-26.779,2.0,E7:C9:DF:95:3F:6D,0.982,0.138,0.112,-2.991,-2.991,-0.610,53.679,-79.717,40.056
2023-02-28T01:10:43.869,0.0,C6:0D:F0:B1:3A:9F,0.990,-0.021,-0.092,0.061,0.061,0.000,-168.646,-84.529,-55.333,1.0,D8:7B:AD:C1:D5:81,0.990,0.112,-0.084,-0.183,-0.183,0.000,127.029,-81.546,-26.483,2.0,E7:C9:DF:95:3F:6D,0.982,0.139,0.113,-2.136,-2.136,-0.488,54.124,-79.766,39.353
